X,State,date,cases,Gather,lock_down,school_close,business_close,restaurant_close,quarantine,curfew,emergdec,travel,Mask,Social_Distancing,SD_relative,M_relative,LD_relative
304000,Texas,4/16/20,6,9,1,0,1,1,1,0,1,0,1,1,34,12,14
304256,Texas,4/17/20,12,9,1,0,1,1,1,0,1,0,1,1,35,13,15
304512,Texas,4/18/20,6,9,1,0,1,1,1,0,1,0,1,1,36,14,16
304768,Texas,4/19/20,121,9,1,0,1,1,1,0,1,0,1,1,37,15,17
305024,Texas,4/20/20,531,9,1,0,1,1,1,0,1,0,1,1,38,16,18
305280,Texas,4/21/20,4,9,1,0,1,1,1,0,1,0,1,1,39,17,19
305536,Texas,4/22/20,8,9,1,0,1,1,1,0,1,0,1,1,40,18,20
305792,Texas,4/23/20,13,9,1,0,1,1,1,0,1,0,1,1,41,19,21
306048,Texas,4/24/20,18,9,1,0,1,1,1,0,1,0,1,1,42,20,22
306304,Texas,4/25/20,18,9,1,0,1,1,1,0,1,0,1,1,43,21,23
306560,Texas,4/26/20,1,9,1,0,1,1,1,0,1,0,1,1,44,22,24
306816,Texas,4/27/20,14,9,1,0,1,1,1,0,1,0,1,1,45,23,25
307072,Texas,4/28/20,2,9,1,0,1,1,1,0,1,0,1,1,46,24,26
307328,Texas,4/29/20,0,9,1,0,1,1,1,0,1,0,1,1,47,25,27
307584,Texas,4/30/20,29,9,1,0,1,1,1,0,1,0,1,1,48,26,28
307840,Texas,5/1/20,1,9,1,0,1,1,1,0,1,0,1,1,49,27,29
308096,Texas,5/2/20,15,9,1,0,1,1,1,0,1,0,1,1,50,28,30
308352,Texas,5/3/20,32,9,1,0,1,1,1,0,1,0,1,1,51,29,31
308608,Texas,5/4/20,34,9,1,0,1,1,1,0,1,0,1,1,52,30,32
308864,Texas,5/5/20,15,9,1,0,1,1,1,0,1,0,1,1,53,31,33
309120,Texas,5/6/20,9,9,1,0,1,1,1,0,1,0,1,1,54,32,34
309376,Texas,5/7/20,9,9,1,0,1,1,1,0,1,0,1,1,55,33,35
309632,Texas,5/8/20,117,9,1,0,1,1,1,0,1,0,1,1,56,34,36
309888,Texas,NA,NA,9,1,0,1,1,1,0,1,0,0,1,NA,NA,NA
309889,Utah,1/22/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309926,Utah,1/23/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
309963,Utah,1/24/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310000,Utah,1/25/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310037,Utah,1/26/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310074,Utah,1/27/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310111,Utah,1/28/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310148,Utah,1/29/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310185,Utah,1/30/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310222,Utah,1/31/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310259,Utah,2/1/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310296,Utah,2/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310333,Utah,2/3/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310370,Utah,2/4/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310407,Utah,2/5/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310444,Utah,2/6/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310481,Utah,2/7/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310518,Utah,2/8/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310555,Utah,2/9/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310592,Utah,2/10/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310629,Utah,2/11/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310666,Utah,2/12/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310703,Utah,2/13/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310740,Utah,2/14/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310777,Utah,2/15/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310814,Utah,2/16/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310851,Utah,2/17/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310888,Utah,2/18/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310925,Utah,2/19/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310962,Utah,2/20/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310999,Utah,2/21/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311036,Utah,2/22/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311073,Utah,2/23/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311110,Utah,2/24/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311147,Utah,2/25/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311184,Utah,2/26/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311221,Utah,2/27/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311258,Utah,2/28/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311295,Utah,2/29/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311332,Utah,3/1/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311369,Utah,3/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311406,Utah,3/3/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311443,Utah,3/4/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311480,Utah,3/5/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311517,Utah,3/6/20,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
311554,Utah,3/7/20,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
311591,Utah,3/8/20,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0
311628,Utah,3/9/20,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0
311665,Utah,3/10/20,0,0,0,0,0,0,0,0,1,0,0,1,4,0,0
311702,Utah,3/11/20,0,0,0,0,0,0,0,0,1,0,0,1,5,0,0
311739,Utah,3/12/20,0,0,0,0,0,0,0,0,1,0,0,1,6,0,0
311776,Utah,3/13/20,0,0,0,0,0,0,0,0,1,0,0,1,7,0,0
311813,Utah,3/14/20,0,0,0,0,0,0,0,0,1,0,0,1,8,0,0
311850,Utah,3/15/20,0,0,0,0,0,0,0,0,1,0,0,1,9,0,0
311887,Utah,3/16/20,0,GathRecomAny,0,0,0,0,0,0,1,0,0,1,10,0,0
311930,Utah,3/17/20,0,GathRecomAny,0,0,0,0,0,0,1,0,0,1,11,0,0
311967,Utah,3/18/20,0,9,0,0,0,0,0,0,1,0,0,1,12,0,0
312010,Utah,3/19/20,29,7,0,0,0,1,0,0,1,0,0,1,13,0,0
312047,Utah,3/20/20,0,7,0,0,0,1,0,0,1,0,0,1,14,0,0
312084,Utah,3/21/20,0,7,0,0,0,1,0,0,1,0,0,1,15,0,0
312121,Utah,3/22/20,0,7,0,0,0,1,0,0,1,0,0,1,16,0,0
312158,Utah,3/23/20,0,7,0,0,0,1,0,0,1,0,0,1,17,0,0
312195,Utah,3/24/20,0,7,0,0,0,1,0,0,1,0,0,1,18,0,0
312232,Utah,3/25/20,0,7,0,0,0,1,0,0,1,0,0,1,19,0,0
312269,Utah,3/26/20,0,7,0,0,0,1,0,0,1,0,0,1,20,0,0
312306,Utah,3/27/20,20,7,0,0,0,1,0,0,1,0,0,1,21,0,0
312349,Utah,3/28/20,0,7,0,0,0,1,0,0,1,0,0,1,22,0,0
312386,Utah,3/29/20,1,7,0,0,0,1,0,0,1,0,0,1,23,0,0
312423,Utah,3/30/20,0,7,0,0,0,1,0,0,1,0,0,1,24,0,0
312460,Utah,3/31/20,0,7,0,0,0,1,0,0,1,0,0,1,25,0,0
312497,Utah,4/1/20,0,7,0,0,0,1,0,0,1,0,0,1,26,0,0
312534,Utah,4/2/20,0,7,0,0,0,1,0,0,1,0,0,1,27,0,0
312571,Utah,4/3/20,0,7,0,0,0,1,0,0,1,0,0,1,28,0,0
312608,Utah,4/4/20,0,7,0,0,0,1,0,0,1,0,1,1,29,0,0
312645,Utah,4/5/20,0,7,0,0,0,1,0,0,1,0,1,1,30,1,0
312682,Utah,4/6/20,0,7,0,0,0,1,0,0,1,0,1,1,31,2,0
312719,Utah,4/7/20,0,7,0,0,0,1,0,0,1,0,1,1,32,3,0
312756,Utah,4/8/20,0,7,0,0,0,1,0,0,1,0,1,1,33,4,0
312793,Utah,4/9/20,0,7,0,0,0,1,0,0,1,0,1,1,34,5,0
312830,Utah,4/10/20,0,7,0,0,0,1,0,0,1,0,1,1,35,6,0
312867,Utah,4/11/20,0,7,0,0,0,1,0,0,1,0,1,1,36,7,0
312904,Utah,4/12/20,0,7,0,0,0,1,0,0,1,0,1,1,37,8,0
312941,Utah,4/13/20,0,7,0,0,0,1,0,0,1,0,1,1,38,9,0
312978,Utah,4/14/20,15,7,0,0,0,1,0,0,1,0,1,1,39,10,0
313015,Utah,4/15/20,0,7,0,0,0,1,0,0,1,0,1,1,40,11,0
313052,Utah,4/16/20,0,7,0,0,0,1,0,0,1,0,1,1,41,12,0
313089,Utah,4/17/20,0,7,0,0,0,1,0,0,1,0,1,1,42,13,0
313126,Utah,4/18/20,0,7,0,0,0,1,0,0,1,0,1,1,43,14,0
313163,Utah,4/19/20,0,7,0,0,0,1,0,0,1,0,1,1,44,15,0
313200,Utah,4/20/20,0,7,0,0,0,1,0,0,1,0,1,1,45,16,0
313237,Utah,4/21/20,0,7,0,0,0,1,0,0,1,0,1,1,46,17,0
313274,Utah,4/22/20,0,7,0,0,0,1,0,0,1,0,1,1,47,18,0
313311,Utah,4/23/20,0,7,0,0,0,1,0,0,1,0,1,1,48,19,0
313348,Utah,4/24/20,0,7,0,0,0,1,0,0,1,0,1,1,49,20,0
313385,Utah,4/25/20,0,7,0,0,0,1,0,0,1,0,1,1,50,21,0
313422,Utah,4/26/20,0,7,0,0,0,1,0,0,1,0,1,1,51,22,0
313459,Utah,4/27/20,0,7,0,0,0,1,0,0,1,0,1,1,52,23,0
313496,Utah,4/28/20,0,7,0,0,0,1,0,0,1,0,1,1,53,24,0
313533,Utah,4/29/20,0,7,0,0,0,1,0,0,1,0,1,1,54,25,0
313570,Utah,4/30/20,0,7,0,0,0,1,0,0,1,0,1,1,55,26,0
313607,Utah,5/1/20,0,7,0,0,0,1,0,0,1,0,1,1,56,27,0
313644,Utah,5/2/20,0,7,0,0,0,1,0,0,1,0,1,1,57,28,0
313681,Utah,5/3/20,0,7,0,0,0,1,0,0,1,0,1,1,58,29,0
313718,Utah,5/4/20,14,7,0,0,0,1,0,0,1,0,1,1,59,30,0
313755,Utah,5/5/20,0,7,0,0,0,1,0,0,1,0,1,1,60,31,0
313792,Utah,5/6/20,0,7,0,0,0,1,0,0,1,0,1,1,61,32,0
313829,Utah,5/7/20,0,7,0,0,0,1,0,0,1,0,1,1,62,33,0
313866,Utah,5/8/20,0,7,0,0,0,1,0,0,1,0,1,1,63,34,0
313903,Vermont,1/22/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313919,Vermont,1/23/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313935,Vermont,1/24/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313951,Vermont,1/25/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313967,Vermont,1/26/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313983,Vermont,1/27/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
313999,Vermont,1/28/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314015,Vermont,1/29/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314031,Vermont,1/30/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314047,Vermont,1/31/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314063,Vermont,2/1/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314079,Vermont,2/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314095,Vermont,2/3/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314111,Vermont,2/4/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314127,Vermont,2/5/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314143,Vermont,2/6/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314159,Vermont,2/7/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314175,Vermont,2/8/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314191,Vermont,2/9/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314207,Vermont,2/10/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314223,Vermont,2/11/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314239,Vermont,2/12/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314255,Vermont,2/13/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314271,Vermont,2/14/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314287,Vermont,2/15/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314303,Vermont,2/16/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314319,Vermont,2/17/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314335,Vermont,2/18/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314351,Vermont,2/19/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314367,Vermont,2/20/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314383,Vermont,2/21/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314399,Vermont,2/22/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314415,Vermont,2/23/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314431,Vermont,2/24/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314447,Vermont,2/25/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314463,Vermont,2/26/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314479,Vermont,2/27/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314495,Vermont,2/28/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314511,Vermont,2/29/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314527,Vermont,3/1/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314543,Vermont,3/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314559,Vermont,3/3/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314575,Vermont,3/4/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314591,Vermont,3/5/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314607,Vermont,3/6/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314623,Vermont,3/7/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314639,Vermont,3/8/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314655,Vermont,3/9/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314671,Vermont,3/10/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314687,Vermont,3/11/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314703,Vermont,3/12/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
314719,Vermont,3/13/20,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
314735,Vermont,3/14/20,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
314751,Vermont,3/15/20,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0
314767,Vermont,3/16/20,0,0,0,0,0,0,0,0,1,0,0,1,3,0,0
314783,Vermont,3/17/20,0,5,0,0,0,0,0,0,1,0,0,1,4,0,0
314799,Vermont,3/18/20,0,5,0,0,0,0,0,0,1,0,0,1,5,0,0
314815,Vermont,3/19/20,1,5,0,0,0,0,0,0,1,0,0,1,6,0,0
314831,Vermont,3/20/20,0,7,0,0,0,0,0,0,1,0,0,1,7,0,0
314847,Vermont,3/21/20,3,7,0,0,0,0,0,0,1,0,0,1,8,0,0
314863,Vermont,3/22/20,3,7,0,0,0,0,0,0,1,0,0,1,9,0,0
314879,Vermont,3/23/20,3,7,0,0,1,0,0,0,1,0,0,1,10,0,0
314895,Vermont,3/24/20,2,7,0,0,1,0,0,0,1,0,0,1,11,0,0
314911,Vermont,3/25/20,4,7,1,0,1,0,0,0,1,0,0,1,12,0,0
314927,Vermont,3/26/20,12,7,1,0,1,0,0,0,1,0,0,1,13,0,1
314943,Vermont,3/27/20,13,7,1,0,1,0,0,0,1,0,0,1,14,0,2
314959,Vermont,3/28/20,15,7,1,0,1,0,0,0,1,0,0,1,15,0,3
314975,Vermont,3/29/20,17,7,1,0,1,0,0,0,1,0,0,1,16,0,4
314991,Vermont,3/30/20,9,7,1,0,1,0,1,0,1,0,0,1,17,0,5
315007,Vermont,3/31/20,2,7,1,0,1,0,1,0,1,0,0,1,18,0,6
315023,Vermont,4/1/20,24,7,1,0,1,0,1,0,1,0,0,1,19,0,7
315039,Vermont,4/2/20,26,7,1,0,1,0,1,0,1,0,0,1,20,0,8
315055,Vermont,4/3/20,32,7,1,0,1,0,1,0,1,0,0,1,21,0,9
315071,Vermont,4/4/20,34,7,1,0,1,0,1,0,1,0,1,1,22,0,10
315087,Vermont,4/5/20,40,7,1,0,1,0,1,0,1,0,1,1,23,1,11
315103,Vermont,4/6/20,40,7,1,0,1,0,1,0,1,0,1,1,24,2,12
315119,Vermont,4/7/20,47,7,1,0,1,0,1,0,1,0,1,1,25,3,13
315135,Vermont,4/8/20,47,7,1,0,1,0,1,0,1,0,1,1,26,4,14
315151,Vermont,4/9/20,50,7,1,0,1,0,1,0,1,0,1,1,27,5,15
315167,Vermont,4/10/20,50,7,1,0,1,0,1,0,1,0,1,1,28,6,16
315183,Vermont,4/11/20,54,7,1,0,1,0,1,0,1,0,1,1,29,7,17
315199,Vermont,4/12/20,55,7,1,0,1,0,1,0,1,0,1,1,30,8,18
315215,Vermont,4/13/20,56,7,1,0,1,0,1,0,1,0,1,1,31,9,19
315231,Vermont,4/14/20,56,7,1,0,1,0,1,0,1,0,1,1,32,10,20
315247,Vermont,4/15/20,56,7,1,0,1,0,1,0,1,0,1,1,33,11,21
315263,Vermont,4/16/20,56,7,1,0,1,0,1,0,1,0,1,1,34,12,22
315279,Vermont,4/17/20,57,7,1,0,1,0,1,0,1,0,1,1,35,13,23
315295,Vermont,4/18/20,61,7,1,0,1,0,1,0,1,0,1,1,36,14,24
315311,Vermont,4/19/20,61,7,1,0,1,0,1,0,1,0,1,1,37,15,25
315327,Vermont,4/20/20,37,7,1,0,1,0,1,0,1,0,1,1,38,16,26
315343,Vermont,4/21/20,61,7,1,0,1,0,1,0,1,0,1,1,39,17,27
315359,Vermont,4/22/20,61,7,1,0,1,0,1,0,1,0,1,1,40,18,28
315375,Vermont,4/23/20,61,7,1,0,1,0,1,0,1,0,1,1,41,19,29
315391,Vermont,4/24/20,61,7,1,0,1,0,1,0,1,0,1,1,42,20,30
315407,Vermont,4/25/20,61,7,1,0,1,0,1,0,1,0,1,1,43,21,31
315423,Vermont,4/26/20,61,7,1,0,1,0,1,0,1,0,1,1,44,22,32
315439,Vermont,4/27/20,61,7,1,0,1,0,1,0,1,0,1,1,45,23,33
315455,Vermont,4/28/20,61,7,1,0,1,0,1,0,1,0,1,1,46,24,34
315471,Vermont,4/29/20,0,7,1,0,1,0,1,0,1,0,1,1,47,25,35
315487,Vermont,4/30/20,61,7,1,0,1,0,1,0,1,0,1,1,48,26,36
315503,Vermont,5/1/20,61,7,1,0,1,0,1,0,1,0,1,1,49,27,37
315519,Vermont,5/2/20,0,7,1,0,1,0,1,0,1,0,1,1,50,28,38
315535,Vermont,5/3/20,61,7,1,0,1,0,1,0,1,0,1,1,51,29,39
315551,Vermont,5/4/20,35,7,1,0,1,0,1,0,1,0,1,1,52,30,40
315567,Vermont,5/5/20,4,7,1,0,1,0,1,0,1,0,1,1,53,31,41
315583,Vermont,5/6/20,4,7,1,0,1,0,1,0,1,0,1,1,54,32,42
315599,Vermont,5/7/20,0,7,1,0,1,0,1,0,1,0,1,1,55,33,43
315615,Vermont,5/8/20,4,7,1,0,1,0,1,0,1,0,1,1,56,34,44
315631,Virginia,1/22/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315766,Virginia,1/23/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
315901,Virginia,1/24/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316036,Virginia,1/25/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316171,Virginia,1/26/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316306,Virginia,1/27/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316441,Virginia,1/28/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316576,Virginia,1/29/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316711,Virginia,1/30/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316846,Virginia,1/31/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316981,Virginia,2/1/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317116,Virginia,2/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317251,Virginia,2/3/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317386,Virginia,2/4/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317521,Virginia,2/5/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317656,Virginia,2/6/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317791,Virginia,2/7/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
317926,Virginia,2/8/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318061,Virginia,2/9/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318196,Virginia,2/10/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318331,Virginia,2/11/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318466,Virginia,2/12/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318601,Virginia,2/13/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318736,Virginia,2/14/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318871,Virginia,2/15/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319006,Virginia,2/16/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319141,Virginia,2/17/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319276,Virginia,2/18/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319411,Virginia,2/19/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319546,Virginia,2/20/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319681,Virginia,2/21/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319816,Virginia,2/22/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319951,Virginia,2/23/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320086,Virginia,2/24/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320221,Virginia,2/25/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320356,Virginia,2/26/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320491,Virginia,2/27/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320626,Virginia,2/28/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320761,Virginia,2/29/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
320896,Virginia,3/1/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321031,Virginia,3/2/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321166,Virginia,3/3/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321301,Virginia,3/4/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321436,Virginia,3/5/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321571,Virginia,3/6/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321706,Virginia,3/7/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321841,Virginia,3/8/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321976,Virginia,3/9/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322111,Virginia,3/10/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322246,Virginia,3/11/20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322381,Virginia,3/12/20,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
322516,Virginia,3/13/20,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
322651,Virginia,3/14/20,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0
322786,Virginia,3/15/20,0,4,0,0,0,0,0,0,1,0,0,1,3,0,0
322924,Virginia,3/16/20,0,9,0,0,0,0,0,0,1,0,0,1,4,0,0
323059,Virginia,3/17/20,0,9,0,0,0,1,0,0,1,0,0,1,5,0,0
323194,Virginia,3/18/20,0,9,0,0,0,1,0,0,1,0,0,1,6,0,0
323329,Virginia,3/19/20,0,9,0,0,0,1,0,0,1,0,0,1,7,0,0
323464,Virginia,3/20/20,5,9,0,0,0,1,0,0,1,0,0,1,8,0,0
323599,Virginia,3/21/20,1,9,0,0,0,1,0,0,1,0,0,1,9,0,0
323734,Virginia,3/22/20,1,9,0,0,0,1,0,0,1,0,0,1,10,0,0
323869,Virginia,3/23/20,1,9,0,0,0,1,0,0,1,0,0,1,11,0,0
324004,Virginia,3/24/20,1,9,0,0,0,1,0,0,1,0,0,1,12,0,0
324139,Virginia,3/25/20,46,7,0,0,0,1,0,0,1,0,0,1,13,0,0
324280,Virginia,3/26/20,2,7,0,0,1,1,0,0,1,0,0,1,14,0,0
324415,Virginia,3/27/20,3,7,0,0,1,1,0,0,1,0,0,1,15,0,0
324550,Virginia,3/28/20,2,7,0,0,1,1,0,0,1,0,0,1,16,0,0
324685,Virginia,3/29/20,3,7,0,0,1,1,0,0,1,0,0,1,17,0,0
324820,Virginia,3/30/20,2,7,1,0,1,1,0,0,1,0,0,1,18,0,0
324955,Virginia,3/31/20,7,7,1,0,1,1,0,0,1,0,0,1,19,0,1
325090,Virginia,4/1/20,0,7,1,0,1,1,0,0,1,0,0,1,20,0,2
325225,Virginia,4/2/20,1,7,1,0,1,1,0,0,1,0,0,1,21,0,3
325360,Virginia,4/3/20,8,7,1,0,1,1,0,0,1,0,0,1,22,0,4
325495,Virginia,4/4/20,8,7,1,0,1,1,0,0,1,0,1,1,23,0,5
325630,Virginia,4/5/20,11,7,1,0,1,1,0,0,1,0,1,1,24,1,6
325765,Virginia,4/6/20,11,7,1,0,1,1,0,0,1,0,1,1,25,2,7
325900,Virginia,4/7/20,11,7,1,0,1,1,0,0,1,0,1,1,26,3,8
326035,Virginia,4/8/20,11,7,1,0,1,1,0,0,1,0,1,1,27,4,9
326170,Virginia,4/9/20,11,7,1,0,1,1,0,0,1,0,1,1,28,5,10
