"","State","Countynames","Code","FIPS","old_pop"
"606","Illinois","Cook ","IL",17031,10531000
"607","Illinois","Crawford ","IL",17033,51467
"608","Illinois","Cumberland ","IL",17035,29498
"609","Illinois","De Witt ","IL",17039,43476
"610","Illinois","DeKalb ","IL",17037,179057
"611","Illinois","Douglas ","IL",17041,49507
"612","Illinois","DuPage ","IL",17043,1953596
"613","Illinois","Edgar ","IL",17045,53238
"614","Illinois","Edwards ","IL",17047,18985
"615","Illinois","Effingham ","IL",17049,83275
"616","Illinois","Fayette ","IL",17051,55869
"617","Illinois","Ford ","IL",17053,37574
"618","Illinois","Franklin ","IL",17055,112077
"619","Illinois","Fulton ","IL",17057,101580
"620","Illinois","Gallatin ","IL",17059,16950
"621","Illinois","Greene ","IL",17061,36496
"622","Illinois","Grundy ","IL",17063,97721
"623","Illinois","Hamilton ","IL",17065,25034
"624","Illinois","Hancock ","IL",17067,58244
"625","Illinois","Hardin ","IL",17069,14321
"626","Illinois","Henderson ","IL",17071,23762
"627","Illinois","Henry ","IL",17073,138230
"628","Illinois","Iroquois ","IL",17075,84817
"629","Illinois","Jackson ","IL",17077,119808
"630","Illinois","Jasper ","IL",17079,26404
"631","Illinois","Jefferson ","IL",17081,100951
"632","Illinois","Jersey ","IL",17083,58194
"633","Illinois","Jo Daviess ","IL",17085,79013
"634","Illinois","Johnson ","IL",17087,35668
"635","Illinois","Kane ","IL",17089,949451
"636","Illinois","Kankakee ","IL",17091,253323
"637","Illinois","Kendall ","IL",17093,168366
"638","Illinois","Knox ","IL",17095,150171
"639","Illinois","Lake ","IL",17097,1353399
"640","Illinois","LaSalle ","IL",17099,290973
"641","Illinois","Lawrence ","IL",17101,40669
"642","Illinois","Lee ","IL",17103,92835
"643","Illinois","Livingston ","IL",17105,95620
"644","Illinois","Logan ","IL",17107,74039
"645","Illinois","Macon ","IL",17115,291498
"646","Illinois","Macoupin ","IL",17117,128430
"647","Illinois","Madison ","IL",17119,632667
"648","Illinois","Marion ","IL",17121,106084
"649","Illinois","Marshall ","IL",17123,38128
"650","Illinois","Mason ","IL",17125,42938
"651","Illinois","Massac ","IL",17127,42246
"652","Illinois","McDonough ","IL",17109,73403
"653","Illinois","McHenry ","IL",17111,597644
"654","Illinois","McLean ","IL",17113,307773
"655","Illinois","Menard ","IL",17129,33684
"656","Illinois","Mercer ","IL",17131,47209
"657","Illinois","Monroe ","IL",17133,79933
"658","Illinois","Montgomery ","IL",17135,80181
"659","Illinois","Morgan ","IL",17137,93753
"660","Illinois","Moultrie ","IL",17139,39141
"661","Illinois","Ogle ","IL",17141,131342
"662","Illinois","Peoria ","IL",17143,429310
"663","Illinois","Perry ","IL",17145,55323
"664","Illinois","Piatt ","IL",17147,44281
"665","Illinois","Pike ","IL",17149,46678
"666","Illinois","Pope ","IL",17151,15577
"667","Illinois","Pulaski ","IL",17153,17420
"668","Illinois","Putnam ","IL",17155,17917
"669","Illinois","Randolph ","IL",17157,84478
"670","Illinois","Richland ","IL",17159,45632
"671","Illinois","Rock Island ","IL",17161,384363
"672","Illinois","Saline ","IL",17165,69200
"673","Illinois","Sangamon ","IL",17167,475275
"674","Illinois","Schuyler ","IL",17169,21397
"675","Illinois","Scott ","IL",17171,14318
"676","Illinois","Shelby ","IL",17173,66310
"677","Illinois","St. Clair ","IL",17163,571737
"678","Illinois","Stark ","IL",17175,17594
"679","Illinois","Stephenson ","IL",17177,138301
"680","Illinois","Tazewell ","IL",17179,342128
"681","Illinois","Union ","IL",17181,50531
"682","Illinois","Vermilion ","IL",17183,209508
"683","Illinois","Wabash ","IL",17185,33162
"684","Illinois","Warren ","IL",17187,46994
"685","Illinois","Washington ","IL",17189,39205
"686","Illinois","Wayne ","IL",17191,48897
"687","Illinois","White ","IL",17193,43996
"688","Illinois","Whiteside ","IL",17195,160673
"689","Illinois","Will ","IL",17197,1194936
"690","Illinois","Williamson ","IL",17199,174767
"691","Illinois","Winnebago ","IL",17201,683703
"692","Illinois","Woodford ","IL",17203,95088
"693","Indiana","Adams ","IN",18001,75504
"694","Indiana","Allen ","IN",18003,741220
"695","Indiana","Bartholomew ","IN",18005,181193
"696","Indiana","Benton ","IN",18007,21682
"697","Indiana","Blackford ","IN",18009,35756
"698","Indiana","Boone ","IN",18011,118757
"699","Indiana","Brown ","IN",18013,49023
"700","Indiana","Carroll ","IN",18015,53202
"701","Indiana","Cass ","IN",18017,94164
"702","Indiana","Clark ","IN",18019,250496
"703","Indiana","Clay ","IN",18021,66067
"704","Indiana","Clinton ","IN",18023,75994
"705","Indiana","Crawford ","IN",18025,28488
"706","Indiana","Daviess ","IN",18027,71632
"707","Indiana","Dearborn ","IN",18029,118091
"708","Indiana","Decatur ","IN",18031,61171
"709","Indiana","DeKalb ","IN",18033,95638
"710","Indiana","Delaware ","IN",18035,272599
"711","Indiana","Dubois ","IN",18037,100939
"712","Indiana","Elkhart ","IN",18039,409567
"713","Indiana","Fayette ","IN",18041,65180
"714","Indiana","Floyd ","IN",18043,171326
"715","Indiana","Fountain ","IN",18045,46227
"716","Indiana","Franklin ","IN",18047,56041
"717","Indiana","Fulton ","IN",18049,54301
"718","Indiana","Gibson ","IN",18051,82535
"719","Indiana","Grant ","IN",18053,179243
"720","Indiana","Greene ","IN",18055,87132
"721","Indiana","Hamilton ","IN",18057,492833
"722","Indiana","Hancock ","IN",18059,162180
"723","Indiana","Harrison ","IN",18061,95635
"724","Indiana","Hendricks ","IN",18063,294113
"725","Indiana","Henry ","IN",18065,128318
"726","Indiana","Howard ","IN",18067,219177
"727","Indiana","Huntington ","IN",18069,88068
"728","Indiana","Jackson ","IN",18071,100122
"729","Indiana","Jasper ","IN",18073,79311
"730","Indiana","Jay ","IN",18075,52072
"731","Indiana","Jefferson ","IN",18077,79539
"732","Indiana","Jennings ","IN",18079,62436
"733","Indiana","Johnson ","IN",18081,302335
"734","Indiana","Knox ","IN",18083,94211
"735","Indiana","Kosciusko ","IN",18085,179761
"736","Indiana","LaGrange ","IN",18087,73709
"737","Indiana","Lake ","IN",18089,1110069
"738","Indiana","LaPorte ","IN",18091,270416
"739","Indiana","Lawrence ","IN",18093,124819
"740","Indiana","Madison ","IN",18095,327790
"741","Indiana","Marion ","IN",18097,1681885
"742","Indiana","Marshall ","IN",18099,113326
"743","Indiana","Martin ","IN",18101,27367
"744","Indiana","Miami ","IN",18103,86636
"745","Indiana","Monroe ","IN",18105,250815
"746","Indiana","Montgomery ","IN",18107,94449
"747","Indiana","Morgan ","IN",18109,161169
"748","Indiana","Newton ","IN",18111,37806
"749","Indiana","Noble ","IN",18113,104372
"750","Indiana","Ohio ","IN",18115,17212
"751","Indiana","Orange ","IN",18117,52018
"752","Indiana","Owen ","IN",18119,55907
"753","Indiana","Parke ","IN",18121,44867
"754","Indiana","Perry ","IN",18123,49003
"755","Indiana","Pike ","IN",18125,34760
"756","Indiana","Porter ","IN",18127,375005
"757","Indiana","Posey ","IN",18129,65160
"758","Indiana","Pulaski ","IN",18131,34525
"759","Indiana","Putnam ","IN",18133,85384
"760","Indiana","Randolph ","IN",18135,69740
"761","Indiana","Ripley ","IN",18137,69770
"762","Indiana","Rush ","IN",18139,43606
"763","Indiana","Scott ","IN",18143,55928
"764","Indiana","Shelby ","IN",18145,104840
"765","Indiana","Spencer ","IN",18147,54367
"766","Indiana","St. Joseph ","IN",18141,592670
"767","Indiana","Starke ","IN",18149,59002
"768","Indiana","Steuben ","IN",18151,91376
"769","Indiana","Sullivan ","IN",18153,51564
"770","Indiana","Switzerland ","IN",18155,25663
"771","Indiana","Tippecanoe ","IN",18157,293915
"772","Indiana","Tipton ","IN",18159,43472
"773","Indiana","Union ","IN",18161,18818
"774","Indiana","Vanderburgh ","IN",18163,424510
"775","Indiana","Vermillion ","IN",18165,44024
"776","Indiana","Vigo ","IN",18167,239536
"777","Indiana","Wabash ","IN",18169,90513
"778","Indiana","Warren ","IN",18171,22980
"779","Indiana","Warrick ","IN",18173,145029
"780","Indiana","Washington ","IN",18175,66029
"781","Indiana","Wayne ","IN",18177,178747
"782","Indiana","Wells ","IN",18179,70307
"783","Indiana","White ","IN",18181,68482
"784","Indiana","Whitley ","IN",18183,82317
"785","Iowa","Adair ","IA",19001,23029
"786","Iowa","Adams ","IA",19003,12364
"787","Iowa","Allamakee ","IA",19005,43590
"788","Iowa","Appanoose ","IA",19007,39535
"789","Iowa","Audubon ","IA",19009,19688
"790","Iowa","Benton ","IA",19011,64047
"791","Iowa","Black Hawk ","IA",19013,299857
"792","Iowa","Boone ","IA",19015,68060
"793","Iowa","Bremer ","IA",19017,65734
"794","Iowa","Buchanan ","IA",19019,51760
"795","Iowa","Buena Vista ","IA",19021,46164
"796","Iowa","Butler ","IA",19023,45401
"797","Iowa","Calhoun ","IA",19025,32110
"798","Iowa","Carroll ","IA",19027,56925
"799","Iowa","Cass ","IA",19029,42223
"800","Iowa","Cedar ","IA",19031,49812
"801","Iowa","Cerro Gordo ","IA",19033,126782
"802","Iowa","Cherokee ","IA",19035,38433
"803","Iowa","Chickasaw ","IA",19037,35477
"804","Iowa","Clarke ","IA",19039,24258
"805","Iowa","Clay ","IA",19041,46993
"806","Iowa","Clayton ","IA",19043,55487
"807","Iowa","Clinton ","IA",19045,129184
"808","Iowa","Crawford ","IA",19047,42694
"809","Iowa","Dallas ","IA",19049,129158
"810","Iowa","Davis ","IA",19051,22666
"811","Iowa","Decatur ","IA",19053,22155
"812","Iowa","Delaware ","IA",19055,46124
"813","Iowa","Des Moines ","IA",19057,112099
"814","Iowa","Dickinson ","IA",19059,59352
"815","Iowa","Dubuque ","IA",19061,234099
"816","Iowa","Emmet ","IA",19063,28486
"817","Iowa","Fayette ","IA",19065,60000
"818","Iowa","Floyd ","IA",19067,48306
"819","Iowa","Franklin ","IA",19069,30869
"820","Iowa","Fremont ","IA",19071,22458
"821","Iowa","Greene ","IA",19073,28479
"822","Iowa","Grundy ","IA",19075,35777
"823","Iowa","Guthrie ","IA",19077,33377
"824","Iowa","Hamilton ","IA",19079,43257
"825","Iowa","Hancock ","IA",19081,33389
"826","Iowa","Hardin ","IA",19083,52985
"827","Iowa","Harrison ","IA",19085,40074
"828","Iowa","Henry ","IA",19087,51947
"829","Iowa","Howard ","IA",19089,26631
"830","Iowa","Humboldt ","IA",19091,28809
"831","Iowa","Ida ","IA",19093,21584
"832","Iowa","Iowa ","IA",19095,42991
"833","Iowa","Jackson ","IA",19097,56427
"834","Iowa","Jasper ","IA",19099,97430
"835","Iowa","Jefferson ","IA",19101,52713
"836","Iowa","Johnson ","IA",19103,224352
"837","Iowa","Jones ","IA",19105,56901
"838","Iowa","Keokuk ","IA",19107,30612
"839","Iowa","Kossuth ","IA",19109,49382
"840","Iowa","Lee ","IA",19111,97781
"841","Iowa","Linn ","IA",19113,472950
"842","Iowa","Louisa ","IA",19115,27888
"843","Iowa","Lucas ","IA",19117,26406
"844","Iowa","Lyon ","IA",19119,29762
"845","Iowa","Madison ","IA",19121,37940
"846","Iowa","Mahaska ","IA",19123,56361
"847","Iowa","Marion ","IA",19125,81548
"848","Iowa","Marshall ","IA",19127,104584
"849","Iowa","Mills ","IA",19129,37773
"850","Iowa","Mitchell ","IA",19131,32302
"851","Iowa","Monona ","IA",19133,30546
"852","Iowa","Monroe ","IA",19135,22445
"853","Iowa","Montgomery ","IA",19137,31570
"854","Iowa","Muscatine ","IA",19139,98476
"855","Iowa","O'Brien ","IA",19141,41984
"856","Iowa","Osceola ","IA",19143,18382
"857","Iowa","Page ","IA",19145,47333
"858","Iowa","Palo Alto ","IA",19147,28232
"859","Iowa","Plymouth ","IA",19149,64815
"860","Iowa","Pocahontas ","IA",19151,22934
"861","Iowa","Polk ","IA",19153,846353
"862","Iowa","Pottawattamie ","IA",19155,223479
"863","Iowa","Poweshiek ","IA",19157,52630
"864","Iowa","Ringgold ","IA",19159,16956
"865","Iowa","Sac ","IA",19161,32739
"866","Iowa","Scott ","IA",19163,379326
"867","Iowa","Shelby ","IA",19165,37110
"868","Iowa","Sioux ","IA",19167,74588
"869","Iowa","Story ","IA",19169,155150
"870","Iowa","Tama ","IA",19171,48631
"871","Iowa","Taylor ","IA",19173,19268
"872","Iowa","Union ","IA",19175,34899
"873","Iowa","Van Buren ","IA",19177,22526
"874","Iowa","Wapello ","IA",19179,91016
"875","Iowa","Warren ","IA",19181,106808
"876","Iowa","Washington ","IA",19183,58862
"877","Iowa","Wayne ","IA",19185,19977
"878","Iowa","Webster ","IA",19187,97021
"879","Iowa","Winnebago ","IA",19189,31507
"880","Iowa","Winneshiek ","IA",19191,55831
"881","Iowa","Woodbury ","IA",19193,217050
"882","Iowa","Worth ","IA",19195,21649
"883","Iowa","Wright ","IA",19197,40504
"884","Kansas","Allen ","KS",20001,36443
"885","Kansas","Anderson ","KS",20003,23553
"886","Kansas","Atchison ","KS",20005,39718
"887","Kansas","Barber ","KS",20007,14923
"888","Kansas","Barton ","KS",20009,71739
"889","Kansas","Bourbon ","KS",20011,40277
"890","Kansas","Brown ","KS",20013,27806
"891","Kansas","Butler ","KS",20015,141129
"892","Kansas","Chase ","KS",20017,8845
"893","Kansas","Chautauqua ","KS",20019,12662
"894","Kansas","Cherokee ","KS",20021,54580
"895","Kansas","Cheyenne ","KS",20023,9991
"896","Kansas","Clark ","KS",20025,6566
"897","Kansas","Clay ","KS",20027,25730
"898","Kansas","Cloud ","KS",20029,27922
"899","Kansas","Coffey ","KS",20031,23952
"900","Kansas","Comanche ","KS",20033,6407
"901","Kansas","Cowley ","KS",20035,89787
"902","Kansas","Crawford ","KS",20037,85278
"903","Kansas","Decatur ","KS",20039,11334
"904","Kansas","Dickinson ","KS",20041,52304
"905","Kansas","Doniphan ","KS",20043,20621
"906","Kansas","Douglas ","KS",20045,188652
"907","Kansas","Edwards ","KS",20047,8737
"908","Kansas","Elk ","KS",20049,10295
"909","Kansas","Ellis ","KS",20051,61102
"910","Kansas","Ellsworth ","KS",20053,18418
"911","Kansas","Finney ","KS",20055,56016
"912","Kansas","Ford ","KS",20057,55214
"913","Kansas","Franklin ","KS",20059,59636
"914","Kansas","Geary ","KS",20061,41137
"915","Kansas","Gove ","KS",20063,9282
"916","Kansas","Graham ","KS",20065,9353
"917","Kansas","Grant ","KS",20067,14260
"918","Kansas","Gray ","KS",20069,12689
"919","Kansas","Greeley ","KS",20071,3765
"920","Kansas","Greenwood ","KS",20073,21622
"921","Kansas","Hamilton ","KS",20075,5529
"922","Kansas","Harper ","KS",20077,18610
"923","Kansas","Harvey ","KS",20079,90666
"924","Kansas","Haskell ","KS",20081,8365
"925","Kansas","Hodgeman ","KS",20083,5792
"926","Kansas","Jackson ","KS",20085,34488
"927","Kansas","Jefferson ","KS",20087,49309
"928","Kansas","Jewell ","KS",20089,12252
"929","Kansas","Johnson ","KS",20091,1124034
"930","Kansas","Kearny ","KS",20093,8430
"931","Kansas","Kingman ","KS",20095,23215
"932","Kansas","Kiowa ","KS",20097,7395
"933","Kansas","Labette ","KS",20099,55529
"934","Kansas","Lane ","KS",20101,5445
"935","Kansas","Leavenworth ","KS",20103,156012
"936","Kansas","Lincoln ","KS",20105,10230
"937","Kansas","Linn ","KS",20107,29631
"938","Kansas","Logan ","KS",20109,8206
"939","Kansas","Lyon ","KS",20111,69899
"940","Kansas","Marion ","KS",20115,38508
"941","Kansas","Marshall ","KS",20117,30319
"942","Kansas","McPherson ","KS",20113,79653
"943","Kansas","Meade ","KS",20119,11242
"944","Kansas","Miami ","KS",20121,75606
"945","Kansas","Mitchell ","KS",20123,20027
"946","Kansas","Montgomery ","KS",20125,91841
"947","Kansas","Morris ","KS",20127,19385
"948","Kansas","Morton ","KS",20129,7923
"949","Kansas","Nemaha ","KS",20131,28422
"950","Kansas","Neosho ","KS",20133,43858
"951","Kansas","Ness ","KS",20135,10326
"952","Kansas","Norton ","KS",20137,15639
"953","Kansas","Osage ","KS",20139,44205
"954","Kansas","Osborne ","KS",20141,12956
"955","Kansas","Ottawa ","KS",20143,16468
"956","Kansas","Pawnee ","KS",20145,19432
"957","Kansas","Phillips ","KS",20147,17613
"958","Kansas","Pottawatomie ","KS",20149,45971
"959","Kansas","Pratt ","KS",20151,26664
"960","Kansas","Rawlins ","KS",20153,9603
"961","Kansas","Reno ","KS",20155,170990
"962","Kansas","Republic ","KS",20157,18414
"963","Kansas","Rice ","KS",20159,26379
"964","Kansas","Riley ","KS",20161,92749
"965","Kansas","Rooks ","KS",20163,15646
"966","Kansas","Rush ","KS",20165,11241
"967","Kansas","Russell ","KS",20167,23392
"968","Kansas","Saline ","KS",20169,132177
"969","Kansas","Scott ","KS",20171,13421
"970","Kansas","Sedgwick ","KS",20173,1007271
"971","Kansas","Seward ","KS",20175,32237
"972","Kansas","Shawnee ","KS",20177,436049
"973","Kansas","Sheridan ","KS",20179,8066
"974","Kansas","Sherman ","KS",20181,16849
"975","Kansas","Smith ","KS",20183,14146
"976","Kansas","Stafford ","KS",20185,12999
"977","Kansas","Stanton ","KS",20187,5097
"978","Kansas","Stevens ","KS",20189,11727
"979","Kansas","Sumner ","KS",20191,60361
"980","Kansas","Thomas ","KS",20193,18595
"981","Kansas","Trego ","KS",20195,10197
"982","Kansas","Wabaunsee ","KS",20197,18735
"983","Kansas","Wallace ","KS",20199,4598
"984","Kansas","Washington ","KS",20201,18797
"985","Kansas","Wichita ","KS",20203,6012
"986","Kansas","Wilson ","KS",20205,27036
"987","Kansas","Woodson ","KS",20207,10969
"988","Kansas","Wyandotte ","KS",20209,289853
"989","Kentucky","Adair ","KY",21001,47958
"990","Kentucky","Allen ","KY",21003,50297
"991","Kentucky","Anderson ","KY",21005,47234
"992","Kentucky","Ballard ","KY",21007,23220
"993","Kentucky","Barren ","KY",21009,106904
"994","Kentucky","Bath ","KY",21011,28996
"995","Kentucky","Bell ","KY",21013,73459
"996","Kentucky","Boone ","KY",21015,227624
"997","Kentucky","Bourbon ","KY",21017,51503
"998","Kentucky","Boyd ","KY",21019,131379
"999","Kentucky","Boyle ","KY",21021,76416
"1000","Kentucky","Bracken ","KY",21023,19631
"1001","Kentucky","Breathitt ","KY",21025,32157
"1002","Kentucky","Breckinridge ","KY",21027,53667
"1003","Kentucky","Bullitt ","KY",21029,163236
"1004","Kentucky","Butler ","KY",21031,32828
"1005","Kentucky","Caldwell ","KY",21033,37218
"1006","Kentucky","Calloway ","KY",21035,90127
"1007","Kentucky","Campbell ","KY",21037,200095
"1008","Kentucky","Carlisle ","KY",21039,14383
"1009","Kentucky","Carroll ","KY",21041,23829
"1010","Kentucky","Carter ","KY",21043,69684
"1011","Kentucky","Casey ","KY",21045,43293
"1012","Kentucky","Christian ","KY",21047,122571
"1013","Kentucky","Clark ","KY",21049,87773
"1014","Kentucky","Clay ","KY",21051,44380
"1015","Kentucky","Clinton ","KY",21053,27682
"1016","Kentucky","Crittenden ","KY",21055,26211
"1017","Kentucky","Cumberland ","KY",21057,20413
"1018","Kentucky","Daviess ","KY",21059,234986
"1019","Kentucky","Edmonson ","KY",21061,34150
"1020","Kentucky","Elliott ","KY",21063,19417
"1021","Kentucky","Estill ","KY",21065,37494
"1022","Kentucky","Fayette ","KY",21067,572110
"1023","Kentucky","Fleming ","KY",21069,35897
"1024","Kentucky","Floyd ","KY",21071,93600
"1025","Kentucky","Franklin ","KY",21073,121849
"1026","Kentucky","Fulton ","KY",21075,18535
"1027","Kentucky","Gallatin ","KY",21077,17545
"1028","Kentucky","Garrard ","KY",21079,43255
"1029","Kentucky","Grant ","KY",21081,47582
"1030","Kentucky","Graves ","KY",21083,96262
"1031","Kentucky","Grayson ","KY",21085,64671
"1032","Kentucky","Green ","KY",21087,31562
"1033","Kentucky","Greenup ","KY",21089,102288
"1034","Kentucky","Hancock ","KY",21091,20707
"1035","Kentucky","Hardin ","KY",21093,206086
"1036","Kentucky","Harlan ","KY",21095,71535
"1037","Kentucky","Harrison ","KY",21097,46575
"1038","Kentucky","Hart ","KY",21099,44662
"1039","Kentucky","Henderson ","KY",21101,111906
"1040","Kentucky","Henry ","KY",21103,38552
"1041","Kentucky","Hickman ","KY",21105,15375
"1042","Kentucky","Hopkins ","KY",21107,118115
"1043","Kentucky","Jackson ","KY",21109,31966
"1044","Kentucky","Jefferson ","KY",21111,1701646
"1045","Kentucky","Jessamine ","KY",21113,102569
"1046","Kentucky","Johnson ","KY",21115,57741
"1047","Kentucky","Kenton ","KY",21117,325812
"1048","Kentucky","Knott ","KY",21119,39119
"1049","Kentucky","Knox ","KY",21121,76036
"1050","Kentucky","Larue ","KY",21123,35607
"1051","Kentucky","Laurel ","KY",21125,134759
"1052","Kentucky","Lawrence ","KY",21127,38906
"1053","Kentucky","Lee ","KY",21129,17998
"1054","Kentucky","Leslie ","KY",21131,26492
"1055","Kentucky","Letcher ","KY",21133,60574
"1056","Kentucky","Lewis ","KY",21135,34515
"1057","Kentucky","Lincoln ","KY",21137,61218
"1058","Kentucky","Livingston ","KY",21139,28262
"1059","Kentucky","Logan ","KY",21141,68484
"1060","Kentucky","Lyon ","KY",21143,28785
"1061","Kentucky","Madison ","KY",21151,167845
"1062","Kentucky","Magoffin ","KY",21153,29972
"1063","Kentucky","Marion ","KY",21155,43905
"1064","Kentucky","Marshall ","KY",21157,94847
"1065","Kentucky","Martin ","KY",21159,26097
"1066","Kentucky","Mason ","KY",21161,43812
"1067","Kentucky","McCracken ","KY",21145,178369
"1068","Kentucky","McCreary ","KY",21147,38479
"1069","Kentucky","McLean ","KY",21149,25347
"1070","Kentucky","Meade ","KY",21163,55317
"1071","Kentucky","Menifee ","KY",21165,17773
"1072","Kentucky","Mercer ","KY",21167,56622
"1073","Kentucky","Metcalfe ","KY",21169,26111
"1074","Kentucky","Monroe ","KY",21171,29283
"1075","Kentucky","Montgomery ","KY",21173,60746
"1076","Kentucky","Morgan ","KY",21175,30909
"1077","Kentucky","Muhlenberg ","KY",21177,82740
"1078","Kentucky","Nelson ","KY",21179,95172
"1079","Kentucky","Nicholas ","KY",21181,17698
"1080","Kentucky","Ohio ","KY",21183,60072
"1081","Kentucky","Oldham ","KY",21185,116232
"1082","Kentucky","Owen ","KY",21187,27286
"1083","Kentucky","Owsley ","KY",21189,12433
"1084","Kentucky","Pendleton ","KY",21191,32813
"1085","Kentucky","Perry ","KY",21193,65541
"1086","Kentucky","Pike ","KY",21195,155715
"1087","Kentucky","Powell ","KY",21197,28066
"1088","Kentucky","Pulaski ","KY",21199,168584
"1089","Kentucky","Robertson ","KY",21201,6642
"1090","Kentucky","Rockcastle ","KY",21203,42505
"1091","Kentucky","Rowan ","KY",21205,47431
"1092","Kentucky","Russell ","KY",21207,49461
"1093","Kentucky","Scott ","KY",21209,87054
"1094","Kentucky","Shelby ","KY",21211,97039
"1095","Kentucky","Simpson ","KY",21213,41603
"1096","Kentucky","Spencer ","KY",21215,35254
"1097","Kentucky","Taylor ","KY",21217,63561
"1098","Kentucky","Todd ","KY",21219,28076
"1099","Kentucky","Trigg ","KY",21221,44444
"1100","Kentucky","Trimble ","KY",21223,20679
"1101","Kentucky","Union ","KY",21225,34789
"1102","Kentucky","Warren ","KY",21227,223663
"1103","Kentucky","Washington ","KY",21229,29913
"1104","Kentucky","Wayne ","KY",21231,57334
"1105","Kentucky","Webster ","KY",21233,33241
"1106","Kentucky","Whitley ","KY",21235,83206
"1107","Kentucky","Wolfe ","KY",21237,19218
"1108","Kentucky","Woodford ","KY",21239,62929
"1109","Louisiana","Acadia ","LA",22001,131303
"1110","Louisiana","Allen ","LA",22003,53787
"1111","Louisiana","Ascension ","LA",22005,191076
"1112","Louisiana","Assumption ","LA",22007,54426
"1113","Louisiana","Avoyelles ","LA",22009,96956
"1114","Louisiana","Beauregard ","LA",22011,79935
"1115","Louisiana","Bienville ","LA",22013,39202
"1116","Louisiana","Bossier ","LA",22015,243566
"1117","Louisiana","Caddo ","LA",22017,577143
"1118","Louisiana","Calcasieu ","LA",22019,416733
"1119","Louisiana","Caldwell ","LA",22021,25074
"1120","Louisiana","Cameron ","LA",22023,15425
"1121","Louisiana","Catahoula ","LA",22025,24412
"1122","Louisiana","Claiborne ","LA",22027,43264
"1123","Louisiana","Concordia ","LA",22029,48977
"1124","Louisiana","De Soto ","LA",22031,66422
"1125","Louisiana","East Baton Rouge ","LA",22033,861303
"1126","Louisiana","East Carroll ","LA",22035,15153
"1127","Louisiana","East Feliciana ","LA",22037,47910
"1128","Louisiana","Evangeline ","LA",22039,72326
"1129","Louisiana","Franklin ","LA",22041,51825
"1130","Louisiana","Grant ","LA",22043,46124
"1131","Louisiana","Iberia ","LA",22045,150583
"1132","Louisiana","Iberville ","LA",22047,70644
"1133","Louisiana","Jackson ","LA",22049,43452
"1134","Louisiana","Jefferson ","LA",22051,1015554
"1135","Louisiana","Jefferson Davis ","LA",22053,72735
"1136","Louisiana","Lafayette ","LA",22055,423450
"1137","Louisiana","Lafourche ","LA",22057,205233
"1138","Louisiana","Lincoln ","LA",22061,87469
"1139","Louisiana","Livingston ","LA",22063,243369
"1140","Louisiana","Madison ","LA",22065,23664
"1141","Louisiana","Morehouse ","LA",22067,68509
"1142","Louisiana","Natchitoches ","LA",22069,87621
"1143","Louisiana","Orleans ","LA",22071,749003
"1144","Louisiana","Ouachita ","LA",22073,317330
"1145","Louisiana","Plaquemines ","LA",22075,43947
"1146","Louisiana","Pointe Coupee ","LA",22077,60898
"1147","Louisiana","Rapides ","LA",22079,296373
"1148","Louisiana","Red River ","LA",22081,22408
"1149","Louisiana","Richland ","LA",22083,48941
"1150","Louisiana","Sabine ","LA",22085,67611
"1151","Louisiana","St. Bernard ","LA",22087,68776
"1152","Louisiana","St. Charles ","LA",22089,97745
"1153","Louisiana","St. Helena ","LA",22091,27339
"1154","Louisiana","St. James ","LA",22093,49461
"1155","Louisiana","St. John the Baptist ","LA",22095,86443
"1156","Louisiana","St. Landry ","LA",22097,187785
"1157","Louisiana","St. Martin ","LA",22099,109413
"1158","Louisiana","St. Mary ","LA",22101,117193
"1159","Louisiana","St. Tammany ","LA",22103,560927
"1160","Louisiana","Tangipahoa ","LA",22105,254915
"1161","Louisiana","Tensas ","LA",22107,15035
"1162","Louisiana","Terrebonne ","LA",22109,219679
"1163","Louisiana","Union ","LA",22111,62663
"1164","Louisiana","Vermilion ","LA",22113,126232
"1165","Louisiana","Vernon ","LA",22115,83187
"1166","Louisiana","Washington ","LA",22117,116019
"1167","Louisiana","Webster ","LA",22119,107570
"1168","Louisiana","West Baton Rouge ","LA",22121,48399
"1169","Louisiana","West Carroll ","LA",22123,29901
"1170","Louisiana","West Feliciana ","LA",22125,31457
"1171","Louisiana","Winn ","LA",22127,36779
"1172","Maine","Androscoggin ","ME",23001,259421
"1173","Maine","Aroostook ","ME",23003,221166
"1174","Maine","Cumberland ","ME",23005,712568
"1175","Maine","Franklin ","ME",23007,88776
"1176","Maine","Hancock ","ME",23009,176769
"1177","Maine","Kennebec ","ME",23011,328103
"1178","Maine","Knox ","ME",23013,130948
"1179","Maine","Lincoln ","ME",23015,123997
"1180","Maine","Oxford ","ME",23017,168598
"1181","Maine","Penobscot ","ME",23019,381951
"1182","Maine","Piscataquis ","ME",23021,60277
"1183","Maine","Sagadahoc ","ME",23023,102274
"1184","Maine","Somerset ","ME",23025,145805
"1185","Maine","Waldo ","ME",23027,116738
"1186","Maine","Washington ","ME",23029,105788
"1187","Maine","York ","ME",23031,545832
"1188","Maryland","Allegany ","MD",24001,203023
"1189","Maryland","Anne Arundel ","MD",24003,1156101
"1190","Maryland","Baltimor","MD",24510,1220267
"1191","Maryland","Baltimore ","MD",24005,1959072
"1192","Maryland","Calvert ","MD",24009,183366
"1193","Maryland","Caroline ","MD",24011,75570
"1194","Maryland","Carroll ","MD",24013,384136
