"","Code","State","FIPS","Countynames"
"2523","TN","Tennessee",47183,"Weakley "
"2524","TN","Tennessee",47185,"White "
"2525","TN","Tennessee",47187,"Williamson "
"2526","TN","Tennessee",47189,"Wilson "
"2527","TX","Texas",48001,"Anderson "
"2528","TX","Texas",48003,"Andrews "
"2529","TX","Texas",48005,"Angelina "
"2530","TX","Texas",48007,"Aransas "
"2531","TX","Texas",48009,"Archer "
"2532","TX","Texas",48011,"Armstrong "
"2533","TX","Texas",48013,"Atascosa "
"2534","TX","Texas",48015,"Austin "
"2535","TX","Texas",48017,"Bailey "
"2536","TX","Texas",48019,"Bandera "
"2537","TX","Texas",48021,"Bastrop "
"2538","TX","Texas",48023,"Baylor "
"2539","TX","Texas",48025,"Bee "
"2540","TX","Texas",48027,"Bell "
"2541","TX","Texas",48029,"Bexar "
"2542","TX","Texas",48031,"Blanco "
"2543","TX","Texas",48033,"Borden "
"2544","TX","Texas",48035,"Bosque "
"2545","TX","Texas",48037,"Bowie "
"2546","TX","Texas",48039,"Brazoria "
"2547","TX","Texas",48041,"Brazos "
"2548","TX","Texas",48043,"Brewster "
"2549","TX","Texas",48045,"Briscoe "
"2550","TX","Texas",48047,"Brooks "
"2551","TX","Texas",48049,"Brown "
"2552","TX","Texas",48051,"Burleson "
"2553","TX","Texas",48053,"Burnet "
"2554","TX","Texas",48055,"Caldwell "
"2555","TX","Texas",48057,"Calhoun "
"2556","TX","Texas",48059,"Callahan "
"2557","TX","Texas",48061,"Cameron "
"2558","TX","Texas",48063,"Camp "
"2559","TX","Texas",48065,"Carson "
"2560","TX","Texas",48067,"Cass "
"2561","TX","Texas",48069,"Castro "
"2562","TX","Texas",48071,"Chambers "
"2563","TX","Texas",48073,"Cherokee "
"2564","TX","Texas",48075,"Childress "
"2565","TX","Texas",48077,"Clay "
"2566","TX","Texas",48079,"Cochran "
"2567","TX","Texas",48081,"Coke "
"2568","TX","Texas",48083,"Coleman "
"2569","TX","Texas",48085,"Collin "
"2570","TX","Texas",48087,"Collingsworth "
"2571","TX","Texas",48089,"Colorado "
"2572","TX","Texas",48091,"Comal "
"2573","TX","Texas",48093,"Comanche "
"2574","TX","Texas",48095,"Concho "
"2575","TX","Texas",48097,"Cooke "
"2576","TX","Texas",48099,"Coryell "
"2577","TX","Texas",48101,"Cottle "
"2578","TX","Texas",48103,"Crane "
"2579","TX","Texas",48105,"Crockett "
"2580","TX","Texas",48107,"Crosby "
"2581","TX","Texas",48109,"Culberson "
"2582","TX","Texas",48111,"Dallam "
"2583","TX","Texas",48113,"Dallas "
"2584","TX","Texas",48115,"Dawson "
"2585","TX","Texas",48117,"Deaf Smith "
"2586","TX","Texas",48119,"Delta "
"2587","TX","Texas",48121,"Denton "
"2588","TX","Texas",48123,"DeWitt "
"2589","TX","Texas",48125,"Dickens "
"2590","TX","Texas",48127,"Dimmit "
"2591","TX","Texas",48129,"Donley "
"2592","TX","Texas",48131,"Duval "
"2593","TX","Texas",48133,"Eastland "
"2594","TX","Texas",48135,"Ector "
"2595","TX","Texas",48137,"Edwards "
"2596","TX","Texas",48139,"Ellis "
"2597","TX","Texas",48141,"El Paso "
"2598","TX","Texas",48143,"Erath "
"2599","TX","Texas",48145,"Falls "
"2600","TX","Texas",48147,"Fannin "
"2601","TX","Texas",48149,"Fayette "
"2602","TX","Texas",48151,"Fisher "
"2603","TX","Texas",48153,"Floyd "
"2604","TX","Texas",48155,"Foard "
"2605","TX","Texas",48157,"Fort Bend "
"2606","TX","Texas",48159,"Franklin "
"2607","TX","Texas",48161,"Freestone "
"2608","TX","Texas",48163,"Frio "
"2609","TX","Texas",48165,"Gaines "
"2610","TX","Texas",48167,"Galveston "
"2611","TX","Texas",48169,"Garza "
"2612","TX","Texas",48171,"Gillespie "
"2613","TX","Texas",48173,"Glasscock "
"2614","TX","Texas",48175,"Goliad "
"2615","TX","Texas",48177,"Gonzales "
"2616","TX","Texas",48179,"Gray "
"2617","TX","Texas",48181,"Grayson "
"2618","TX","Texas",48183,"Gregg "
"2619","TX","Texas",48185,"Grimes "
"2620","TX","Texas",48187,"Guadalupe "
"2621","TX","Texas",48189,"Hale "
"2622","TX","Texas",48191,"Hall "
"2623","TX","Texas",48193,"Hamilton "
"2624","TX","Texas",48195,"Hansford "
"2625","TX","Texas",48197,"Hardeman "
"2626","TX","Texas",48199,"Hardin "
"2627","TX","Texas",48201,"Harris "
"2628","TX","Texas",48203,"Harrison "
"2629","TX","Texas",48205,"Hartley "
"2630","TX","Texas",48207,"Haskell "
"2631","TX","Texas",48209,"Hays "
"2632","TX","Texas",48211,"Hemphill "
"2633","TX","Texas",48213,"Henderson "
"2634","TX","Texas",48215,"Hidalgo "
"2635","TX","Texas",48217,"Hill "
"2636","TX","Texas",48219,"Hockley "
"2637","TX","Texas",48221,"Hood "
"2638","TX","Texas",48223,"Hopkins "
"2639","TX","Texas",48225,"Houston "
"2640","TX","Texas",48227,"Howard "
"2641","TX","Texas",48229,"Hudspeth "
"2642","TX","Texas",48231,"Hunt "
"2643","TX","Texas",48233,"Hutchinson "
"2644","TX","Texas",48235,"Irion "
"2645","TX","Texas",48237,"Jack "
"2646","TX","Texas",48239,"Jackson "
"2647","TX","Texas",48241,"Jasper "
"2648","TX","Texas",48243,"Jeff Davis "
"2649","TX","Texas",48245,"Jefferson "
"2650","TX","Texas",48247,"Jim Hogg "
"2651","TX","Texas",48249,"Jim Wells "
"2652","TX","Texas",48251,"Johnson "
"2653","TX","Texas",48253,"Jones "
"2654","TX","Texas",48255,"Karnes "
"2655","TX","Texas",48257,"Kaufman "
"2656","TX","Texas",48259,"Kendall "
"2657","TX","Texas",48261,"Kenedy "
"2658","TX","Texas",48263,"Kent "
"2659","TX","Texas",48265,"Kerr "
"2660","TX","Texas",48267,"Kimble "
"2661","TX","Texas",48269,"King "
"2662","TX","Texas",48271,"Kinney "
"2663","TX","Texas",48273,"Kleberg "
"2664","TX","Texas",48275,"Knox "
"2665","TX","Texas",48277,"Lamar "
"2666","TX","Texas",48279,"Lamb "
"2667","TX","Texas",48281,"Lampasas "
"2668","TX","Texas",48283,"La Salle "
"2669","TX","Texas",48285,"Lavaca "
"2670","TX","Texas",48287,"Lee "
"2671","TX","Texas",48289,"Leon "
"2672","TX","Texas",48291,"Liberty "
"2673","TX","Texas",48293,"Limestone "
"2674","TX","Texas",48295,"Lipscomb "
"2675","TX","Texas",48297,"Live Oak "
"2676","TX","Texas",48299,"Llano "
"2677","TX","Texas",48301,"Loving "
"2678","TX","Texas",48303,"Lubbock "
"2679","TX","Texas",48305,"Lynn "
"2680","TX","Texas",48307,"McCulloch "
"2681","TX","Texas",48309,"McLennan "
"2682","TX","Texas",48311,"McMullen "
"2683","TX","Texas",48313,"Madison "
"2684","TX","Texas",48315,"Marion "
"2685","TX","Texas",48317,"Martin "
"2686","TX","Texas",48319,"Mason "
"2687","TX","Texas",48321,"Matagorda "
"2688","TX","Texas",48323,"Maverick "
"2689","TX","Texas",48325,"Medina "
"2690","TX","Texas",48327,"Menard "
"2691","TX","Texas",48329,"Midland "
"2692","TX","Texas",48331,"Milam "
"2693","TX","Texas",48333,"Mills "
"2694","TX","Texas",48335,"Mitchell "
"2695","TX","Texas",48337,"Montague "
"2696","TX","Texas",48339,"Montgomery "
"2697","TX","Texas",48341,"Moore "
"2698","TX","Texas",48343,"Morris "
"2699","TX","Texas",48345,"Motley "
"2700","TX","Texas",48347,"Nacogdoches "
"2701","TX","Texas",48349,"Navarro "
"2702","TX","Texas",48351,"Newton "
"2703","TX","Texas",48353,"Nolan "
"2704","TX","Texas",48355,"Nueces "
"2705","TX","Texas",48357,"Ochiltree "
"2706","TX","Texas",48359,"Oldham "
"2707","TX","Texas",48361,"Orange "
"2708","TX","Texas",48363,"Palo Pinto "
"2709","TX","Texas",48365,"Panola "
"2710","TX","Texas",48367,"Parker "
"2711","TX","Texas",48369,"Parmer "
"2712","TX","Texas",48371,"Pecos "
"2713","TX","Texas",48373,"Polk "
"2714","TX","Texas",48375,"Potter "
"2715","TX","Texas",48377,"Presidio "
"2716","TX","Texas",48379,"Rains "
"2717","TX","Texas",48381,"Randall "
"2718","TX","Texas",48383,"Reagan "
"2719","TX","Texas",48385,"Real "
"2720","TX","Texas",48387,"Red River "
"2721","TX","Texas",48389,"Reeves "
"2722","TX","Texas",48391,"Refugio "
"2723","TX","Texas",48393,"Roberts "
"2724","TX","Texas",48395,"Robertson "
"2725","TX","Texas",48397,"Rockwall "
"2726","TX","Texas",48399,"Runnels "
"2727","TX","Texas",48401,"Rusk "
"2728","TX","Texas",48403,"Sabine "
"2729","TX","Texas",48405,"San Augustine "
"2730","TX","Texas",48407,"San Jacinto "
"2731","TX","Texas",48409,"San Patricio "
"2732","TX","Texas",48411,"San Saba "
"2733","TX","Texas",48413,"Schleicher "
"2734","TX","Texas",48415,"Scurry "
"2735","TX","Texas",48417,"Shackelford "
"2736","TX","Texas",48419,"Shelby "
"2737","TX","Texas",48421,"Sherman "
"2738","TX","Texas",48423,"Smith "
"2739","TX","Texas",48425,"Somervell "
"2740","TX","Texas",48427,"Starr "
"2741","TX","Texas",48429,"Stephens "
"2742","TX","Texas",48431,"Sterling "
"2743","TX","Texas",48433,"Stonewall "
"2744","TX","Texas",48435,"Sutton "
"2745","TX","Texas",48437,"Swisher "
"2746","TX","Texas",48439,"Tarrant "
"2747","TX","Texas",48441,"Taylor "
"2748","TX","Texas",48443,"Terrell "
"2749","TX","Texas",48445,"Terry "
"2750","TX","Texas",48447,"Throckmorton "
"2751","TX","Texas",48449,"Titus "
"2752","TX","Texas",48451,"Tom Green "
"2753","TX","Texas",48453,"Travis "
"2754","TX","Texas",48455,"Trinity "
"2755","TX","Texas",48457,"Tyler "
"2756","TX","Texas",48459,"Upshur "
"2757","TX","Texas",48461,"Upton "
"2758","TX","Texas",48463,"Uvalde "
"2759","TX","Texas",48465,"Val Verde "
"2760","TX","Texas",48467,"Van Zandt "
"2761","TX","Texas",48469,"Victoria "
"2762","TX","Texas",48471,"Walker "
"2763","TX","Texas",48473,"Waller "
"2764","TX","Texas",48475,"Ward "
"2765","TX","Texas",48477,"Washington "
"2766","TX","Texas",48479,"Webb "
"2767","TX","Texas",48481,"Wharton "
"2768","TX","Texas",48483,"Wheeler "
"2769","TX","Texas",48485,"Wichita "
"2770","TX","Texas",48487,"Wilbarger "
"2771","TX","Texas",48489,"Willacy "
"2772","TX","Texas",48491,"Williamson "
"2773","TX","Texas",48493,"Wilson "
"2774","TX","Texas",48495,"Winkler "
"2775","TX","Texas",48497,"Wise "
"2776","TX","Texas",48499,"Wood "
"2777","TX","Texas",48501,"Yoakum "
"2778","TX","Texas",48503,"Young "
"2779","TX","Texas",48505,"Zapata "
"2780","TX","Texas",48507,"Zavala "
"2781","UT","Utah",49001,"Beaver "
"2782","UT","Utah",49003,"Box Elder "
"2783","UT","Utah",49005,"Cache "
"2784","UT","Utah",49007,"Carbon "
"2785","UT","Utah",49009,"Daggett "
"2786","UT","Utah",49011,"Davis "
"2787","UT","Utah",49013,"Duchesne "
"2788","UT","Utah",49015,"Emery "
"2789","UT","Utah",49017,"Garfield "
"2790","UT","Utah",49019,"Grand "
"2791","UT","Utah",49021,"Iron "
"2792","UT","Utah",49023,"Juab "
"2793","UT","Utah",49025,"Kane "
"2794","UT","Utah",49027,"Millard "
"2795","UT","Utah",49029,"Morgan "
"2796","UT","Utah",49031,"Piute "
"2797","UT","Utah",49033,"Rich "
"2798","UT","Utah",49035,"Salt Lake "
"2799","UT","Utah",49037,"San Juan "
"2800","UT","Utah",49039,"Sanpete "
"2801","UT","Utah",49041,"Sevier "
"2802","UT","Utah",49043,"Summit "
"2803","UT","Utah",49045,"Tooele "
"2804","UT","Utah",49047,"Uintah "
"2805","UT","Utah",49049,"Utah "
"2806","UT","Utah",49051,"Wasatch "
"2807","UT","Utah",49053,"Washington "
"2808","UT","Utah",49055,"Wayne "
"2809","UT","Utah",49057,"Weber "
"2810","VA","Virginia",51001,"Accomack "
"2811","VA","Virginia",51003,"Albemarle "
"2812","VA","Virginia",51005,"Alleghany "
"2813","VA","Virginia",51007,"Amelia "
"2814","VA","Virginia",51009,"Amherst "
"2815","VA","Virginia",51011,"Appomattox "
"2816","VA","Virginia",51013,"Arlington "
"2817","VA","Virginia",51015,"Augusta "
"2818","VA","Virginia",51017,"Bath "
"2819","VA","Virginia",51019,"Bedford "
"2820","VA","Virginia",51021,"Bland "
"2821","VA","Virginia",51023,"Botetourt "
"2822","VA","Virginia",51025,"Brunswick "
"2823","VA","Virginia",51027,"Buchanan "
"2824","VA","Virginia",51029,"Buckingham "
"2825","VA","Virginia",51031,"Campbell "
"2826","VA","Virginia",51033,"Caroline "
"2827","VA","Virginia",51035,"Carroll "
"2828","VA","Virginia",51036,"Charles City "
"2829","VA","Virginia",51037,"Charlotte "
"2830","VA","Virginia",51041,"Chesterfield "
"2831","VA","Virginia",51043,"Clarke "
"2832","VA","Virginia",51045,"Craig "
"2833","VA","Virginia",51047,"Culpeper "
"2834","VA","Virginia",51049,"Cumberland "
"2835","VA","Virginia",51051,"Dickenson "
"2836","VA","Virginia",51053,"Dinwiddie "
"2837","VA","Virginia",51057,"Essex "
"2838","VA","Virginia",51059,"Fairfax "
"2839","VA","Virginia",51061,"Fauquier "
"2840","VA","Virginia",51063,"Floyd "
"2841","VA","Virginia",51065,"Fluvanna "
"2842","VA","Virginia",51067,"Franklin "
"2843","VA","Virginia",51069,"Frederick "
"2844","VA","Virginia",51071,"Giles "
"2845","VA","Virginia",51073,"Gloucester "
"2846","VA","Virginia",51075,"Goochland "
"2847","VA","Virginia",51077,"Grayson "
"2848","VA","Virginia",51079,"Greene "
"2849","VA","Virginia",51081,"Greensville "
"2850","VA","Virginia",51083,"Halifax "
"2851","VA","Virginia",51085,"Hanover "
"2852","VA","Virginia",51087,"Henrico "
"2853","VA","Virginia",51089,"Henry "
"2854","VA","Virginia",51091,"Highland "
"2855","VA","Virginia",51093,"Isle of Wight "
"2856","VA","Virginia",51095,"James City "
"2857","VA","Virginia",51097,"King and Queen "
"2858","VA","Virginia",51099,"King George "
"2859","VA","Virginia",51101,"King William "
"2860","VA","Virginia",51103,"Lancaster "
"2861","VA","Virginia",51105,"Lee "
"2862","VA","Virginia",51107,"Loudoun "
"2863","VA","Virginia",51109,"Louisa "
"2864","VA","Virginia",51111,"Lunenburg "
"2865","VA","Virginia",51113,"Madison "
"2866","VA","Virginia",51115,"Matthews "
"2867","VA","Virginia",51117,"Mecklenburg "
"2868","VA","Virginia",51119,"Middlesex "
"2869","VA","Virginia",51121,"Montgomery "
"2870","VA","Virginia",51125,"Nelson "
"2871","VA","Virginia",51127,"New Kent "
"2872","VA","Virginia",51131,"Northampton "
"2873","VA","Virginia",51133,"Northumberland "
"2874","VA","Virginia",51135,"Nottoway "
"2875","VA","Virginia",51137,"Orange "
"2876","VA","Virginia",51139,"Page "
"2877","VA","Virginia",51141,"Patrick "
"2878","VA","Virginia",51143,"Pittsylvania "
"2879","VA","Virginia",51145,"Powhatan "
"2880","VA","Virginia",51147,"Prince Edward "
"2881","VA","Virginia",51149,"Prince George "
"2882","VA","Virginia",51153,"Prince William "
"2883","VA","Virginia",51155,"Pulaski "
"2884","VA","Virginia",51157,"Rappahannock "
"2885","VA","Virginia",51159,"Richmond "
"2886","VA","Virginia",51161,"Roanoke "
"2887","VA","Virginia",51163,"Rockbridge "
"2888","VA","Virginia",51165,"Rockingham "
"2889","VA","Virginia",51167,"Russell "
"2890","VA","Virginia",51169,"Scott "
"2891","VA","Virginia",51171,"Shenandoah "
"2892","VA","Virginia",51173,"Smyth "
"2893","VA","Virginia",51175,"Southampton "
"2894","VA","Virginia",51177,"Spotsylvania "
"2895","VA","Virginia",51179,"Stafford "
"2896","VA","Virginia",51181,"Surry "
"2897","VA","Virginia",51183,"Sussex "
"2898","VA","Virginia",51185,"Tazewell "
"2899","VA","Virginia",51187,"Warren "
"2900","VA","Virginia",51191,"Washington "
"2901","VA","Virginia",51193,"Westmoreland "
"2902","VA","Virginia",51195,"Wise "
"2903","VA","Virginia",51197,"Wythe "
"2904","VA","Virginia",51199,"York "
"2905","VA","Virginia",51510,"Alexandri"
"2906","VA","Virginia",51520,"Bristo"
"2907","VA","Virginia",51530,"Buena Vist"
"2908","VA","Virginia",51540,"Charlottesvill"
"2909","VA","Virginia",51550,"Chesapeak"
"2910","VA","Virginia",51570,"Colonial Height"
"2911","VA","Virginia",51580,"Covingto"
"2912","VA","Virginia",51590,"Danvill"
"2913","VA","Virginia",51595,"Empori"
"2914","VA","Virginia",51600,"Fairfa"
"2915","VA","Virginia",51610,"Falls Churc"
"2916","VA","Virginia",51620,"Frankli"
"2917","VA","Virginia",51630,"Fredericksbur"
"2918","VA","Virginia",51640,"Gala"
"2919","VA","Virginia",51650,"Hampto"
"2920","VA","Virginia",51660,"Harrisonbur"
"2921","VA","Virginia",51670,"Hopewel"
"2922","VA","Virginia",51678,"Lexingto"
"2923","VA","Virginia",51680,"Lynchbur"
"2924","VA","Virginia",51683,"Manassa"
"2925","VA","Virginia",51685,"Manassas Par"
"2926","VA","Virginia",51690,"Martinsvill"
"2927","VA","Virginia",51700,"Newport New"
"2928","VA","Virginia",51710,"Norfol"
"2929","VA","Virginia",51720,"Norto"
"2930","VA","Virginia",51730,"Petersbur"
"2931","VA","Virginia",51735,"Poquoso"
"2932","VA","Virginia",51740,"Portsmout"
"2933","VA","Virginia",51750,"Radfor"
"2934","VA","Virginia",51760,"Richmon"
"2935","VA","Virginia",51770,"Roanok"
"2936","VA","Virginia",51775,"Sale"
"2937","VA","Virginia",51790,"Staunto"
"2938","VA","Virginia",51800,"Suffol"
"2939","VA","Virginia",51810,"Virginia Beac"
"2940","VA","Virginia",51820,"Waynesbor"
"2941","VA","Virginia",51830,"Williamsbur"
"2942","VA","Virginia",51840,"Wincheste"
"2943","VT","Vermont",50001,"Addison "
"2944","VT","Vermont",50003,"Bennington "
"2945","VT","Vermont",50005,"Caledonia "
"2946","VT","Vermont",50007,"Chittenden "
"2947","VT","Vermont",50009,"Essex "
"2948","VT","Vermont",50011,"Franklin "
"2949","VT","Vermont",50013,"Grand Isle "
"2950","VT","Vermont",50015,"Lamoille "
"2951","VT","Vermont",50017,"Orange "
"2952","VT","Vermont",50019,"Orleans "
"2953","VT","Vermont",50021,"Rutland "
"2954","VT","Vermont",50023,"Washington "
"2955","VT","Vermont",50025,"Windham "
"2956","VT","Vermont",50027,"Windsor "
"2957","WA","Washington",53001,"Adams "
"2958","WA","Washington",53003,"Asotin "
"2959","WA","Washington",53005,"Benton "
"2960","WA","Washington",53007,"Chelan "
"2961","WA","Washington",53009,"Clallam "
"2962","WA","Washington",53011,"Clark "
"2963","WA","Washington",53013,"Columbia "
"2964","WA","Washington",53015,"Cowlitz "
"2965","WA","Washington",53017,"Douglas "
"2966","WA","Washington",53019,"Ferry "
"2967","WA","Washington",53021,"Franklin "
"2968","WA","Washington",53023,"Garfield "
"2969","WA","Washington",53025,"Grant "
"2970","WA","Washington",53027,"Grays Harbor "
"2971","WA","Washington",53029,"Island "
"2972","WA","Washington",53031,"Jefferson "
"2973","WA","Washington",53033,"King "
"2974","WA","Washington",53035,"Kitsap "
"2975","WA","Washington",53037,"Kittitas "
"2976","WA","Washington",53039,"Klickitat "
"2977","WA","Washington",53041,"Lewis "
"2978","WA","Washington",53043,"Lincoln "
"2979","WA","Washington",53045,"Mason "
"2980","WA","Washington",53047,"Okanogan "
"2981","WA","Washington",53049,"Pacific "
"2982","WA","Washington",53051,"Pend Oreille "
"2983","WA","Washington",53053,"Pierce "
"2984","WA","Washington",53055,"San Juan "
"2985","WA","Washington",53057,"Skagit "
"2986","WA","Washington",53059,"Skamania "
"2987","WA","Washington",53061,"Snohomish "
"2988","WA","Washington",53063,"Spokane "
"2989","WA","Washington",53065,"Stevens "
"2990","WA","Washington",53067,"Thurston "
"2991","WA","Washington",53069,"Wahkiakum "
"2992","WA","Washington",53071,"Walla Walla "
"2993","WA","Washington",53073,"Whatcom "
"2994","WA","Washington",53075,"Whitman "
"2995","WA","Washington",53077,"Yakima "
"2996","WI","Wisconsin",55001,"Adams "
"2997","WI","Wisconsin",55003,"Ashland "
"2998","WI","Wisconsin",55005,"Barron "
"2999","WI","Wisconsin",55007,"Bayfield "
"3000","WI","Wisconsin",55009,"Brown "
"3001","WI","Wisconsin",55011,"Buffalo "
"3002","WI","Wisconsin",55013,"Burnett "
"3003","WI","Wisconsin",55015,"Calumet "
"3004","WI","Wisconsin",55017,"Chippewa "
"3005","WI","Wisconsin",55019,"Clark "
"3006","WI","Wisconsin",55021,"Columbia "
"3007","WI","Wisconsin",55023,"Crawford "
"3008","WI","Wisconsin",55025,"Dane "
"3009","WI","Wisconsin",55027,"Dodge "
"3010","WI","Wisconsin",55029,"Door "
"3011","WI","Wisconsin",55031,"Douglas "
"3012","WI","Wisconsin",55033,"Dunn "
"3013","WI","Wisconsin",55035,"Eau Claire "
"3014","WI","Wisconsin",55037,"Florence "
"3015","WI","Wisconsin",55039,"Fond du Lac "
"3016","WI","Wisconsin",55041,"Forest "
"3017","WI","Wisconsin",55043,"Grant "
"3018","WI","Wisconsin",55045,"Green "
"3019","WI","Wisconsin",55047,"Green Lake "
"3020","WI","Wisconsin",55049,"Iowa "
"3021","WI","Wisconsin",55051,"Iron "
"3022","WI","Wisconsin",55053,"Jackson "
"3023","WI","Wisconsin",55055,"Jefferson "
"3024","WI","Wisconsin",55057,"Juneau "
"3025","WI","Wisconsin",55059,"Kenosha "
"3026","WI","Wisconsin",55061,"Kewaunee "
"3027","WI","Wisconsin",55063,"La Crosse "
"3028","WI","Wisconsin",55065,"Lafayette "
"3029","WI","Wisconsin",55067,"Langlade "
"3030","WI","Wisconsin",55069,"Lincoln "
"3031","WI","Wisconsin",55071,"Manitowoc "
"3032","WI","Wisconsin",55073,"Marathon "
"3033","WI","Wisconsin",55075,"Marinette "
"3034","WI","Wisconsin",55077,"Marquette "
"3035","WI","Wisconsin",55078,"Menominee "
"3036","WI","Wisconsin",55079,"Milwaukee "
"3037","WI","Wisconsin",55081,"Monroe "
"3038","WI","Wisconsin",55083,"Oconto "
"3039","WI","Wisconsin",55085,"Oneida "
"3040","WI","Wisconsin",55087,"Outagamie "
"3041","WI","Wisconsin",55089,"Ozaukee "
"3042","WI","Wisconsin",55091,"Pepin "
"3043","WI","Wisconsin",55093,"Pierce "
"3044","WI","Wisconsin",55095,"Polk "
"3045","WI","Wisconsin",55097,"Portage "
"3046","WI","Wisconsin",55099,"Price "
"3047","WI","Wisconsin",55101,"Racine "
"3048","WI","Wisconsin",55103,"Richland "
"3049","WI","Wisconsin",55105,"Rock "
"3050","WI","Wisconsin",55107,"Rusk "
"3051","WI","Wisconsin",55109,"St. Croix "
"3052","WI","Wisconsin",55111,"Sauk "
"3053","WI","Wisconsin",55113,"Sawyer "
"3054","WI","Wisconsin",55115,"Shawano "
"3055","WI","Wisconsin",55117,"Sheboygan "
"3056","WI","Wisconsin",55119,"Taylor "
"3057","WI","Wisconsin",55121,"Trempealeau "
"3058","WI","Wisconsin",55123,"Vernon "
"3059","WI","Wisconsin",55125,"Vilas "
"3060","WI","Wisconsin",55127,"Walworth "
"3061","WI","Wisconsin",55129,"Washburn "
"3062","WI","Wisconsin",55131,"Washington "
"3063","WI","Wisconsin",55133,"Waukesha "
"3064","WI","Wisconsin",55135,"Waupaca "
"3065","WI","Wisconsin",55137,"Waushara "
"3066","WI","Wisconsin",55139,"Winnebago "
"3067","WI","Wisconsin",55141,"Wood "
"3068","WV","West Virginia",54001,"Barbour "
"3069","WV","West Virginia",54003,"Berkeley "
"3070","WV","West Virginia",54005,"Boone "
"3071","WV","West Virginia",54007,"Braxton "
"3072","WV","West Virginia",54009,"Brooke "
"3073","WV","West Virginia",54011,"Cabell "
"3074","WV","West Virginia",54013,"Calhoun "
"3075","WV","West Virginia",54015,"Clay "
"3076","WV","West Virginia",54017,"Doddridge "
"3077","WV","West Virginia",54019,"Fayette "
"3078","WV","West Virginia",54021,"Gilmer "
"3079","WV","West Virginia",54023,"Grant "
"3080","WV","West Virginia",54025,"Greenbrier "
"3081","WV","West Virginia",54027,"Hampshire "
"3082","WV","West Virginia",54029,"Hancock "
"3083","WV","West Virginia",54031,"Hardy "
"3084","WV","West Virginia",54033,"Harrison "
"3085","WV","West Virginia",54035,"Jackson "
"3086","WV","West Virginia",54037,"Jefferson "
"3087","WV","West Virginia",54039,"Kanawha "
"3088","WV","West Virginia",54041,"Lewis "
"3089","WV","West Virginia",54043,"Lincoln "
"3090","WV","West Virginia",54045,"Logan "
"3091","WV","West Virginia",54047,"McDowell "
"3092","WV","West Virginia",54049,"Marion "
"3093","WV","West Virginia",54051,"Marshall "
"3094","WV","West Virginia",54053,"Mason "
"3095","WV","West Virginia",54055,"Mercer "
"3096","WV","West Virginia",54057,"Mineral "
"3097","WV","West Virginia",54059,"Mingo "
"3098","WV","West Virginia",54061,"Monongalia "
"3099","WV","West Virginia",54063,"Monroe "
"3100","WV","West Virginia",54065,"Morgan "
"3101","WV","West Virginia",54067,"Nicholas "
"3102","WV","West Virginia",54069,"Ohio "
"3103","WV","West Virginia",54071,"Pendleton "
"3104","WV","West Virginia",54073,"Pleasants "
"3105","WV","West Virginia",54075,"Pocahontas "
"3106","WV","West Virginia",54077,"Preston "
"3107","WV","West Virginia",54079,"Putnam "
"3108","WV","West Virginia",54081,"Raleigh "
"3109","WV","West Virginia",54083,"Randolph "
"3110","WV","West Virginia",54085,"Ritchie "
"3111","WV","West Virginia",54087,"Roane "
"3112","WV","West Virginia",54089,"Summers "
"3113","WV","West Virginia",54091,"Taylor "
"3114","WV","West Virginia",54093,"Tucker "
"3115","WV","West Virginia",54095,"Tyler "
"3116","WV","West Virginia",54097,"Upshur "
"3117","WV","West Virginia",54099,"Wayne "
"3118","WV","West Virginia",54101,"Webster "
"3119","WV","West Virginia",54103,"Wetzel "
"3120","WV","West Virginia",54105,"Wirt "
"3121","WV","West Virginia",54107,"Wood "
"3122","WV","West Virginia",54109,"Wyoming "
"3123","WY","Wyoming",56001,"Albany "
"3124","WY","Wyoming",56003,"Big Horn "
"3125","WY","Wyoming",56005,"Campbell "
"3126","WY","Wyoming",56007,"Carbon "
"3127","WY","Wyoming",56009,"Converse "
"3128","WY","Wyoming",56011,"Crook "
"3129","WY","Wyoming",56013,"Fremont "
"3130","WY","Wyoming",56015,"Goshen "
"3131","WY","Wyoming",56017,"Hot Springs "
"3132","WY","Wyoming",56019,"Johnson "
"3133","WY","Wyoming",56021,"Laramie "
"3134","WY","Wyoming",56023,"Lincoln "
"3135","WY","Wyoming",56025,"Natrona "
"3136","WY","Wyoming",56027,"Niobrara "
"3137","WY","Wyoming",56029,"Park "
"3138","WY","Wyoming",56031,"Platte "
"3139","WY","Wyoming",56033,"Sheridan "
"3140","WY","Wyoming",56035,"Sublette "
"3141","WY","Wyoming",56037,"Sweetwater "
"3142","WY","Wyoming",56039,"Teton "
"3143","WY","Wyoming",56041,"Uinta "
"3144","WY","Wyoming",56043,"Washakie "
"3145","WY","Wyoming",56045,"Weston "
